osm_id,name,address,lat,lng,category,opening_hours,floor_area_m2,employees,avg_rating,rating_source_count,price_range,popularity,total_tips,event_multiplier,revenue_proxy,insurable
2736265341,Tally Ho,"Main Road, TN14 7NT",51.3035676,0.0904301,pub,,,,,,£,,,1.2,1500,false
2831429756,Mother Kelly's,"251 Paradise Row, London, E2 9LE",51.5283303,-0.0561726,pub,Mo 16:00-23:00; Tu-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-23:00,,,3,2,£,,,1.2,1800,true
2846285826,LDN Beer Dispensary,"389 Brockley Road, London, SE4 2PH",51.4546705,-0.0370883,pub,Mo-Th 16:00-22:00; Fr-Sa 12:00-22:30; Su 12:00-22:00,51,,3.85,7,£,,,1.2,2369,true
2847109210,Chandos,"56 Brockley Rise, London, SE23 1LN",51.4476511,-0.0411842,pub,,,,3.15,3,£,,,1.2,1890,false
2891310929,The Gardeners Arms,,51.5476169,-0.4716244,pub,,164,,,,£,,,1.2,1623,false
2928247913,Prince of Wales,"62 Boston Road, London, W7 3TP",51.506332,-0.3374822,pub,Mo-Tu off; We-Sa 10:00-15:00; Su 11:00-15:00,285,,3.3,14,£,,,1.2,2262,true
2928263022,Village Inn,,51.5059033,-0.3372049,pub,,,,,,£,,,1.2,1500,false
2935383884,Balls Brothers,"2 Minster Court, London, EC3R 7BB",51.510937,-0.0803664,pub,Mo-Fr 11:00-23:00; Sa-Su off,,,,,£,,,1.2,1500,true
3010570949,The Good Samaritan,"87 Turner Street, London, E1 2AE",51.5173312,-0.061108,pub,Mo-Tu 08:30-21:00; We 08:30-01:00; Th-Fr 08:30-21:00,128,,3.2,18,£,,,1.2,2043,true
3068306969,The Anchor,"82 Hope Street, London",51.4652553,-0.1792283,pub,,,,,,£,,,1.2,1500,false
3077522360,The Royal Forest,"4 Ranger's Road, London, E4 7QH",51.6343309,0.0169158,pub,,,,2,4,£,,,1.2,1200,false
3128532357,J.J. Moon's,12 Victoria Road,51.5733166,-0.4133247,pub,,,,,,£,,,1.2,1500,false
3154333461,The Waterway,"54 Formosa Street, London, W9 2JU",51.5226664,-0.1877985,pub,Mo-Fr 11:00-23:00;Sa 10:00-23:00;Su 10:00-22:30,489,,1.65,18,£,,,1.2,1232,true
3196094985,Hind and Hart,,51.6020997,-0.2448176,pub,,,,,,£,,,1.2,1500,false
3217265638,The Plough,89 North Road,51.513502,-0.3729223,pub,,,,,,£,,,1.2,1500,false
3223507051,Travellers Tavern,"4 Elizabeth Street, London, SW1W 9RB",51.4929364,-0.1488249,pub,Mo-Fr 05:45-19:00; Sa 06:30-19:00; Su 07:00-19:00,,,3.05,19,£,,,1.2,1830,true
3257304725,The Music Box,,51.5031806,-0.4408973,pub,,,,,,£,,,1.2,1500,false
3259057405,Railway Arms,"1 Station Road, West Drayton, UB7 7BT",51.5096566,-0.4739547,pub,Mo-Su 11:00-23:00,,,,,£,,,1.2,1500,true
3261904462,Dodo,"52 Boston Road, London, W7 3TR",51.5067295,-0.3374416,pub,"We,Th 17:00-22:00; Fr 16:00-22:30; Sa 15:00-22:30; Su 14:00-19:00",,,2.35,3,£,,,1.2,1410,true
3282498381,The Kings Tun,"153-157 Clarence Street, Kingston upon Thames, KT1 1QT",51.4113298,-0.3006922,pub,,,,,,£,,,1.2,1500,false
3294939314,The King Stag,"15 Bournehall Road, Bushey, WD23 3EH",51.6454823,-0.3630005,pub,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:00-22:30",,,,,£,,,1.2,1500,true
3297347669,The Cat & Fiddle,"162 Rowan Road, West Drayton, UB7 7UF",51.4971838,-0.4728242,pub,Mo-Tu 12:00-22:00; We-Th 14:00-22:00; Fr 14:00-00:00; Sa 10:00-00:00; Su 10:00-22:00,,,,,£,,,1.2,1500,true
3314587634,Prince of Wales,"202 Western Road, UB2 5ED",51.4990024,-0.391896,pub,Mo-Su 11:30-00:00,,,,,£,,,1.2,1500,true
3325121405,Black Horse,"High Street, DA2 8AS",51.4254789,0.2846808,pub,,282,,,,£,,,1.2,1712,false
3340684903,The Crown,"102 Lavender Hill, London, SW11 5RD",51.4656767,-0.1560344,pub,,,,2.8,15,£,,,1.2,1680,false
3362469515,The Magic Garden,"231 Battersea Park Road, London, SW11 4LG",51.4753058,-0.1508474,pub,,147,,2.65,11,£,,,1.2,1707,false
3423539966,The Earlsfield,"511 Garratt Lane, London, SW18 4SW",51.4423773,-0.1880911,pub,,229,,,,£,,,1.2,1672,false
3468565224,The Lost Society,"339 Battersea Park Road, London, SW11 4LS",51.4740944,-0.1570764,pub,,284,,2.35,3,£,,,1.2,1610,false
3485070520,Shaker and Co,,51.5281206,-0.1388221,pub,,,,,,£,,,1.2,1500,false
3493582134,Orbit Beers Brewery Tap Room,"Fielding Street, London, SE17 3HD",51.4851591,-0.095928,pub,We-Fr 16:00-22:30; Sa 12:00-00:00; Su 12:00-21:30,,,,,£,,,1.2,1500,true
3497250394,The Elmhurst,"131 Lordship Lane, London, N17 6XE",51.598349,-0.075939,pub,,298,,2.8,9,£,,,1.2,1930,false
3510377459,The Bull,,51.4692994,0.0665873,pub,Mo 15:00-23:00; Tu-Th 14:00-23:00; Fr-Sa 13:00-24:00; Su 12:00-23:00,,,,,£,,,1.2,1500,true
3569354105,The Foxley Hatch,"8-9 Russell Parade, Purley, CR8 2LE",51.3394139,-0.1176527,pub,,,,,,£,,,1.2,1500,false
3576622823,Star of the East,"805A Commercial Road, London, E14 7HG",51.5122205,-0.0287538,pub,24/7,676,,2.6,5,£,,,1.2,2087,false
3598403423,The Anchor Pub,"Horton Road, Spelthorne, TW19 6AQ",51.4624723,-0.5022812,pub,,,,,,£,,,1.2,1500,false
3637918315,Badger Badger,"543 Norwood Road, London, SE27 9DL",51.4341103,-0.1035139,pub,,,,,,£,,,1.2,1500,false
3655799625,The One Crown,,51.6534858,-0.3928864,pub,,114,,,,£,,,1.2,1586,false
3681486426,The Old Red Lion,,51.4330058,-0.4995179,pub,,215,,,,£,,,1.2,1661,false
3727939637,The Wanstead Tap,"Arch 352 Winchelsea Road, London, E7 0AQ",51.5555258,0.0187872,pub,"Su-We closed, Th-Fr 15:00-23:30, Sa 15:00-23:30",,,,,£,,,1.2,1500,true
3730997811,The Edinboro Castle,"57 Mornington Terrace, London",51.5361199,-0.1448555,pub,,354,,3.65,3,£,,,1.2,2578,false
3731791377,The Door Hinge,"11 Welling High Street, DA16 1TR",51.4619423,0.1132222,pub,Tu-Th 15:00-17:00; Fr 15:00-22:00; Sa 12:00-22:00; Su 12:00-17:00,,,,,£,,,1.2,1500,true
3735026264,The Hope,"3 Melon Road, London, SE15 5QW",51.4736629,-0.0711057,pub,Mo-Fr 16:00-00:00; Sa 12:00-00:00; Su 12:00-23:00,164,,3.25,2,£,,,1.2,2110,true
3750381862,The Toll Gate,"26-30 Turnpike Lane, London, N8 0PS",51.5899928,-0.1052284,pub,Mo-Sa 09:00-19:00; Su 10:00-16:00,,,3.1,38,£,,,1.2,1860,true
3782616223,Steins,"56 High Street, Kingston upon Thames, KT1 1HN",51.4071456,-0.3080226,pub,,720,,,,£,,,1.2,2040,false
3790021587,The Vault,"1 The Row, Longfield, DA3 8JB",51.3664267,0.3044523,pub,,1587,,,,£,,,1.2,2690,false
3793532459,The Craft Beer Co.,"17-18 Broadway Shopping Centre, London",51.4916954,-0.2241818,pub,,,,,,£,,,1.2,1500,false
3796261415,Royal British Legion,,51.4874059,-0.10409,pub,,101,,,,£,,,1.2,1576,false
3796265638,The Tankard,"178 Walworth Road, London, SE17 1JL",51.4901547,-0.097159,pub,,119,,,,£,,,1.2,1589,false
3813864109,Canterbury Arms,"2-4, London, SE17 3NH",51.4827551,-0.1027726,pub,,477,,,,£,,,1.2,1858,false
3815898017,Crown & Sugar Loaf,"26 Bride Lane, London, EC4Y 8DT",51.5140324,-0.1050005,pub,,,,,,£,,,1.2,1500,false
3861527347,Penny Farthing,"3 Waterside, Dartford, DA1 4JJ",51.4522255,0.1784858,pub,,,,,,£,,,1.2,1500,false
3892264316,The Flying Dutchman,"156 Wells Way, London, SE5 7SY",51.4785402,-0.0854863,pub,,109,,,,£,,,1.2,1582,false
3932136290,SALT Woolwich,"15 Major Draper Street, London, SE18 6GD",51.4923617,0.0717588,pub,Mo-Th 16:00-23:00; Fr-Sa 12:00-23:00; Su 12:00-22:00,889,,,,£,,,1.2,2167,false
4009487830,City Bar & Kitchen,"9 Stoney Lane, London, E1 7BH",51.5152081,-0.0774089,pub,,4039,,,,£,,,1.2,4529,false
4020316989,The Black Lion,"295-297 West End Lane, London, NW6 1RD",51.551175,-0.1918711,pub,,167,,,,£,,,1.2,1625,false
4026677008,Queen Elisabeth,,51.4746783,-0.1888037,pub,,420,,,,£,,,1.2,1815,false
4067222289,Waterloo Tap,"Sutton Walk, London, SE1 7ES",51.5045928,-0.1148896,pub,Mo-Tu 13:30-23:00; We-Th 12:00-23:00; Fr 12:00-24:30; Sa 11:00-24:30; Su 12:00-21:00,,,2.75,6,£,,,1.2,1650,true
4117016441,601 Queens Road,"The Broadway, London, SW19 8ND",51.4209255,-0.2056591,pub,"Mo-Fr 06:00-19:00; Sa 07:00-18:00; Su,PH 08:00-18:00",13847,,4.25,2,£,,,1.2,20205,false
4172844859,EeBria,"15 Almond Road, London, SE16 3LR",51.4913821,-0.0587851,pub,Sa 12:30-20:00,,,,,£,,,1.2,1500,true
4238029494,The Griff Inn Bar & Kitchen,"Newark Street, London, E1 2AT",51.517315,-0.0613634,pub,Mo-Tu 08:30-21:00; We 08:30-01:00; Th-Fr 08:30-21:00,676,,,,£,,,1.2,2007,false
4250008044,The Auld Triangle,,51.5620169,-0.105091,pub,,171,,,,£,,,1.2,1628,false
4284878229,BrewDog,"1 Plough Place, London, EC4A 1DE",51.5166863,-0.1089721,pub,Mo-Sa 12:00-23:00,,,1.5,2,£,,,1.2,900,true
4324081805,Beer Asylum,"1 Bridge Street, Pinner, HA5 3JD",51.5944136,-0.3825329,pub,,1027,,,,£,,,1.2,2270,false
4354425004,Dulwich Beer Dispensary,"481 Lordship Lane, London, SE22 8JY",51.4444476,-0.0685982,pub,,64,,,,£,,,1.2,1548,false
4413975955,Duchess of Kent,,51.4743801,0.1574564,pub,,,,,,£,,,1.2,1500,false
4436916522,Bricklayers Arms,"6 Queens Road, Walton-on-Thames, KT12 5LS",51.3663194,-0.4021628,pub,Mo-Th 11:00-23:00; Fr-Sa 11:00-23:30; Su 11:00-22:30,,,,,£,,,1.2,1500,true
4463795243,The Long Pond,"110 Westmount Road, London, SE9 1UT",51.4569365,0.0596235,pub,"Mo 17:00-22:00; Tu-We 11:30-14:30,17:00-22:00; Th-Fr 11:30-14:30, 17:00-23:00; Sa 11:00-15:00,18:00-23:00; Su 12:30-14:30",,,4.1,6,£,,,1.2,2460,true
4464548883,Little Green Dragon,928 Green Lanes,51.6360608,-0.0909623,pub,,,,,,£,,,1.2,1500,false
4467119633,The Three Greyhounds,,51.5134435,-0.1303052,pub,Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 12:00-22:30,71,,,,£,,,1.2,1553,true
4470034364,Southwark Brewing,"46 Druid Street, London, SE1 2EZ",51.5005941,-0.0771444,pub,"Tu,Th,Fr 17:00-22:00; Sa 12:00-18:30; We,Su,Mo off",4712,,,,£,,,1.2,5034,false
4515363508,The Guard House,"No 1 Street, London, SE18 6GH",51.4918809,0.0691701,pub,Mo-Fr 10:00-23:00; Sa 08:00-23:00; Su 09:00-23:00,251,,3.2,14,£,,,1.2,2161,true
4525422451,The Queen's Arms,TW6 1EW,51.4689781,-0.4511445,pub,Mo-Su 05:30-21:30,,,,,£,,,1.2,1500,true
4527208488,London's Pride,,51.4692303,-0.4487541,pub,,,,,,£,,,1.2,1500,false
4527215244,Big Smoke,,51.4691296,-0.4485977,pub,,,,,,£,,,1.2,1500,false
4548682168,The Cally,"427 Caledonian Road, London, N7 9BG",51.5457513,-0.1180862,pub,,,,,,£,,,1.2,1500,false
4558839822,The Bethnal Green Tavern,"456 Bethnal Green Road, London, E2 0EA",51.5269533,-0.0583505,pub,,,,3.55,47,£,,,1.2,2130,false
4564380187,The Elephant and Castle,"119 Newington Causeway, London, SE1 6BN",51.4953555,-0.0996603,pub,Su-We 12:00-24:00; Th 12:00-25:00; Fr-Sa 12:00-26:00,,,2.85,18,£,,,1.2,1710,true
4564625488,Nancy Spains,"143 Fenchurch Street, London, EC3M 6BL",51.5116889,-0.0826189,pub,Mo-Fr 08:00-18:30; Sa-Su off,547,,3.65,22,£,,,1.2,2789,false
4607932812,Cheers Bar & Lounge,"5-9 Leytonstone Road, London, E15 1JA",51.5461024,0.0046061,pub,Mo-Sa 18:00-23:00; Su 17:00-22:00,61,,2.7,5,£,,,1.2,1669,true
4617068622,Ganley's Irish Bar,"43-45 London Road, SM4 5HT",51.4024188,-0.1935054,pub,Mo-Sa 09:00-17:30; Su 10:00-16:00,663,,,,£,,,1.2,1997,false
4631588190,The Breakfast Pub,"9 Battersea Rise, London, SW11 1HG",51.4608635,-0.1629048,pub,,58,,3.35,11,£,,,1.2,2068,false
4636003065,The Dairyman,"16-18 High Street, Brentwood, CM14 4AB",51.6207556,0.3044383,pub,"Mo-Th, Su 08:00-24:00; Fr-Sa 08:00-25:00",,,,,£,,,1.2,1500,true
4682459836,The Racehorse,,51.3663292,-0.1673205,pub,,289,,,,£,,,1.2,1717,false
4706545131,The Man of Aran,,51.5732914,-0.3708659,pub,Mo-Su 11:30-22:45,,,,,£,,,1.2,1500,true
4717389968,The King & Co.,"100 Clapham Park Road, London, SW4 7BZ",51.4595004,-0.1340734,pub,"Mo-We 16:00-23:00, Th 16:00-00:00, Fr 16:00-01:00, Sa 12:00-01:00, Su 12:00-23:00",,,,,£,,,1.2,1500,true
4810177421,Heist Bank,"5 North Wharf Road, London, W2 1LA",51.5188127,-0.1761484,pub,Mo 12:00-22:00; Tu 12:00-23:00; We-Th 12:00-23:30; Fr-Sa 12:00-24:00; Su 12:00-20:00,1273,,,,£,,,1.2,2455,false
4821946845,The Phoenix,"Windsor Walk, London, SE5 8BB",51.4680147,-0.0896697,pub,,740,,2.45,64,£,,,1.2,2014,false
4894490332,The Highgate Inn,,51.5782645,-0.148846,pub,,95,,,,£,,,1.2,1571,false
4926469145,The Merton Apprentice,"14 Watermill Way, London, SW19 2RD",51.4132666,-0.1832663,pub,Tu-Su 12:00-21:30; Mo off; PH 11:00-18:00,314,,2.85,63,£,,,1.2,1978,true
4928682125,The Cricketers,,51.3678236,-0.3114189,pub,,165,,,,£,,,1.2,1624,false
4969009472,Long Arm Pub & Brewery,"20-26 Worship Street, London, EC2A 2DX",51.5219834,-0.0855031,pub,Th-Sa 11:00-02:00; Mo-We 11:00-00:00; Su 11:00-23:00,,,,,£,,,1.2,1500,true
4975270291,Nine Elms Tavern,"3 Riverlight Quay, London, SW11 8AY",51.4825263,-0.1375016,pub,,,,,,£,,,1.2,1500,false
5101640778,The Royal Surrey,,51.4028738,-0.1918306,pub,,459,,,,£,,,1.2,1844,false
5141625722,The Sir John Hawkshaw,"Cannon Street, London, EC4N 6AP",51.510926,-0.0899801,pub,,16491,,3,3,£,,,1.2,16642,false
5192841322,Ninth Ward,"99-101 Farringdon Road, London, EC1R 3BN",51.5224158,-0.1074931,pub,Tu-We 16:00-26:00; Th-Fr 12:00-27:00; Sa 17:00-27:00,2353,,,,£,,,1.2,3265,false
5202423829,Fabal Beerhall,"88 Druid Street, London, SE1 2HQ",51.4993771,-0.0747406,pub,Th-Fr 17:00-22:00 Sa 15:00-23:00,22,,,,£,,,1.2,1516,true
5202722021,The Bootlegger Vault,"5 Hill Street, Richmond, TW9 1SX",51.4593606,-0.3063852,pub,Mo-Fr 08:30-18:00; Sa 08:30-16:00,,,3.4,12,£,,,1.2,2040,true
5205813437,Lane7,,51.4971488,-0.1391026,pub,,,,,,£,,,1.2,1500,false
5223910042,"Guy, Earl of Warwick",,51.4610664,0.1155388,pub,,,,,,£,,,1.2,1500,false
5238249940,The Running Horse,"7 Piazza Walk, London, E1 8FU",51.5136121,-0.0698082,pub,Mo-Th 11:00-23:00; Fr 11:00-00:0; Sa 12:00-00:00; Su 12:00-21:30,643,,,,£,,,1.2,1982,false
5264614507,Catford Cricket Club,"Penerley Road, London, SE6 2LQ",51.4417841,-0.019064,pub,,,,,,£,,,1.2,1500,false
5298709221,Upminster TapRoom,"1b Sunnyside Gardens, RM14 3DT",51.5560177,0.251602,pub,,96,,,,£,,,1.2,1572,false
5314020623,The Rose,,51.5021916,-0.0855668,pub,Mo-Fr 09:00-17:00,,,,,£,,,1.2,1500,true
5318608431,Brewers Fayre,,51.455812,0.1429912,pub,,1782,,,,£,,,1.2,2837,false
5318857042,Foresters Arms,,51.4753607,0.1086134,pub,,,,,,£,,,1.2,1500,false
5318857043,Rose and Crown,"15 Welling High Street, DA16 1TR",51.4620055,0.1128861,pub,Tu-Th 15:00-17:00; Fr 15:00-22:00; Sa 12:00-22:00; Su 12:00-17:00,,,,,£,,,1.2,1500,true
5370783634,Ivy Tree,"113-117, RM1 1NX",51.5757041,0.1831804,pub,Mo-Th 06:00-23:45; Fr-Sa 06:00-04:00; Su 07:00-24:00,4546,,,,£,,,1.2,4910,false
5382875197,The Golden Lion,"2 High Street, Romford, RM1 1HR",51.5784833,0.1800662,pub,,5767,,,,£,,,1.2,5825,false
5396322682,The Ring,"72 Blackfriars Road, London, SE1 8HA",51.5035696,-0.1048294,pub,Mo-We 11:00-21:00; Th-Sa 11:00-22:00; Su 11:00-21:30,,,3.25,54,£,,,1.2,1950,true
5418886554,The Space Bar,"269 Westferry Road, London, E14 3RS",51.4921523,-0.0241157,pub,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:30,200,,3.75,6,£,,,1.2,2475,true
5493122124,The Charlotte,,51.5038279,-0.1019917,pub,,,,,,£,,,1.2,1500,false
5513818707,The Wigmore,"15 Langham Place, London",51.5174615,-0.1431601,pub,Mo-We 12:00-00:00; Th-Sa 12:00-01:00; Su 12:00-19:00,,,2.75,2,£,,,1.2,1650,true
5522217684,Dirty South,"162 Lee High Road, London, SE13 5PR",51.4587707,-0.003004,pub,,357,,2.2,19,£,,,1.2,1556,false
5567081656,The North Star,"271 Hook Road, Chessington, KT9 1EQ",51.3709474,-0.3055479,pub,,,,,,£,,,1.2,1500,false
5593327043,BrewDog,"Great Tower Street, London, EC3R 5AR",51.5099031,-0.0807577,pub,Mo-We 12:00-23:00; Th 12:00-01:00; Fr 12:00-00:00; Sa 11:00-00:00; Su 11:00-23:00,9762,,,,£,,,1.2,8822,false
5641663540,One Under Lime,"1 Leadenhall Place, London, EC3M 7DX",51.5129709,-0.0828055,pub,,4403,,,,£,,,1.2,4802,false
5656299527,Red Lion,,51.6524746,-0.1990388,pub,,,,,,£,,,1.2,1500,false
5722196422,Exchange Square,,51.5200131,-0.0808406,pub,,,,,,£,,,1.2,1500,false
5762034694,Bridge Tavern,,51.6141423,-0.2490155,pub,Mo-Sa 08:00-20:00; Su 10:00-16:00,,,,,£,,,1.2,1500,true
5776764640,The Cotton Mill,"Station Road, Swanley, BR8 8ET",51.3950476,0.1754828,pub,"Mo-Fr 16:00-22:00; Sa, Su 12:00-22:00",,,,,£,,,1.2,1500,true
5782065244,The Country House,"2 Groton Road, London, SW18 4EP",51.4420315,-0.1889649,pub,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:30,,,3.9,16,£,,,1.2,2340,true
5793837555,The Colley Rowe Inn,"54-56 Collier Row Road, Romford, RM5 3PA",51.5988869,0.1609218,pub,"Mo,Tu,We,Th,Fr,Sa,Su 08:00-24:00",,,,,£,,,1.2,1500,true
5808945114,The Naturalist,"14, London, N4 2GB",51.5709833,-0.092781,pub,,,,2.45,58,£,,,1.2,1470,false
5810947062,The Waterside Venue,,51.6332248,-0.4941487,pub,,,,,,£,,,1.2,1500,false
5838556142,The Hangar,"37 The Oval, DA15 9ER",51.4452939,0.1026691,pub,,,,,,£,,,1.2,1500,false
5839570763,The Radius Arms,"205 Godstone Road, Whyteleafe, CR3 0EL",51.3093548,-0.0796121,pub,"Tu-Th 16:00-21:30; Fr,Sa 14:00-22:30; Su 12:00-17:00",481,,,,£,,,1.2,1861,true
5843761645,Salt Deptford,"Market Yard, London, SE8 4BX",51.4780491,-0.0265975,pub,Mo-Th 16:00-23:00; Fr-Sa 12:00-23:00; Su 12:00-22:00,,,,,£,,,1.2,1500,true
5892620632,Welcome Inn,"300 Parchmore Road, Thornton Heath, CR7 8HB",51.4074239,-0.1050308,pub,,,,,,£,,,1.2,1500,false
5892671249,The Cricketers,"47 Shirley Road, Croydon, CR0 7ER",51.3812987,-0.0629125,pub,,,,,,£,,,1.2,1500,false
5966233133,The Orchard,"116 Orchard Way, Croydon, CR0 7NN",51.3858533,-0.0401536,pub,Mo-Su 07:00-22:00,,,,,£,,,1.2,1500,true
6019922913,Tiffty Tom's,"249 Neasden Lane, London, NW10 1QG",51.5594154,-0.2501576,pub,24/7,114,,2.75,8,£,,,1.2,1744,true
6052873806,The Star,,51.5634509,-0.1426426,pub,,350,,,,£,,,1.2,1763,false
6090098885,VII Hotel and Indian Food,"760-762 Bath Road, TW5 9TY",51.4798171,-0.412172,pub,,,,,,£,,,1.2,1500,false
6119354792,The Gun,"54 Brushfield Street, London, E1 6AG",51.5189211,-0.0761157,pub,Mo-Sa 12:00-23:30; Su 12:00-22:00,,,2.5,52,£,,,1.2,1500,true
6176371085,Northumberland Arms,"11 London Road, TW8 8JB",51.4822506,-0.3127708,pub,,,,,,£,,,1.2,1500,false
6185626255,Stag's Head,"102 New Cavendish Street, London",51.5199434,-0.1432132,pub,,126,,2.85,20,£,,,1.2,1818,false
6187878854,Comrades Club,,51.3329849,-0.2663093,pub,,,,,,£,,,1.2,1500,false
6284663193,J.J. Moon's,"553 Kingsbury Road, London, NW9 9EL",51.5846271,-0.2800026,pub,Mo-Su 09:00-22:00,,,3.3,21,£,,,1.2,1980,true
6284670927,J.J. Moon's,,51.4278691,-0.1684081,pub,Tu-We 17:00-12:00; Th 17:00-00:30; Fr 17:00-02:00; Sa 14:00-02:00; Su:17:00-00:00,,,,,£,,,1.2,1500,true
6293653478,On Broadway,,51.6319862,-0.0957415,pub,,,,,,£,,,1.2,1500,false
6293653585,The Three Wishes,,51.6317023,-0.0959212,pub,,,,,,£,,,1.2,1500,false
6337495198,The Black Dog,,51.4855411,-0.3018164,pub,"Mo,We,Th 12:00-23:00; Fr,Sa 12:00-23:30; Su 12:00-22:30",221,,,,£,,,1.2,1666,true
6345003065,Battersea Brewery,"12-14 Arches Lane, London, SW11 8AB",51.4828518,-0.147044,pub,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-23:00,,,,,£,,,1.2,1500,true
6351723681,The Grazing Goat,"6 New Quebec Street, London",51.5152677,-0.1581425,pub,Mo-Fr 10:30-18:00; Sa 10:00-18:00; Su 10:00-17:00,,,2.25,2,£,,,1.2,1350,true
6358222785,The Pregnant Man,"40 Chancery Lane, London, WC2A 1JA",51.5165968,-0.1122479,pub,Mo-We 12:00-23:00; Th-Fr 12:00-00:00,,,,,£,,,1.2,1500,true
6364969835,The High Cross,"350 High Road, London, N17 9HT",51.5893789,-0.0701255,pub,Su 12:00-22:30; Tu-We 16:00-23:00; Th-Sa 12:00-23:00,,,,,£,,,1.2,1500,true
6374297856,The Bell on the Green,"661 Staines Road, Feltham, TW14 8PA",51.4511716,-0.4386407,pub,Su-Th 11:00-23:00; Fr-Sa 11:00-00:30,297,,,,£,,,1.2,1723,true
6381240591,The Signal Box,"Eversholt Street, London, NW1 2HS",51.5280324,-0.1328679,pub,Mo-Sa 06:00-23:00; Su 07:00-22:00,59677,,,,£,,,1.2,46258,false
6488078275,Mother Kelly's E20,"27-30 Victory Parade, London, E20 1FS",51.5480468,-0.0099843,pub,,,,,,£,,,1.2,1500,false
6503338427,The Hare and Hounds,"325 Purley Way, Croydon, CR0 4NU",51.3715457,-0.1170962,pub,,,,,,£,,,1.2,1500,false
6561669265,The Station Pantry,,51.5317471,-0.1263722,pub,Mo-Sa 06:00-21:00; Su 07:00-21:00,,,,,£,,,1.2,1500,true
6568034385,Bullfinch Brewery,"London, SE24 9EH",51.4481716,-0.1016817,pub,Tu-Su 12:00-22:00,,,,,£,,,1.2,1500,true
6572865790,O'Briens,"137 Uxbridge Road, London, W13 9AU",51.5113903,-0.3155599,pub,,,,,,£,,,1.2,1500,false
6634608910,The Wheatsheaf,"6 Windus Road, London, N16 6UP",51.5661351,-0.0722466,pub,,,,,,£,,,1.2,1500,false
6646417005,The Swan,"25 Park Road, Bushey, WD23 3EE",51.6454739,-0.3642928,pub,Mo-Sa 12:00-23:00; Su 12:00-22:30,,,,,£,,,1.2,1500,true
6677415686,The Ice Wharf,"Jamestown Road, London, NW1 7BY",51.5407576,-0.1456555,pub,"Mo,Tu,We,Su 08:00-23:30; Th 08:00-24:30; Fr,Sa 08:00-25:30",,,3.2,7,£,,,1.2,1920,true
6795775062,Battersea Brewery,"8 Almond Road, London, SE16 3LR",51.491708,-0.0595038,pub,Sa 12:00-21:00,,,,,£,,,1.2,1500,true
6796796385,Karamel,"4 Coburg Road, London",51.5944758,-0.1124687,pub,,,,,,£,,,1.2,1500,false
6802993456,The Telegraph,"11 Telegraph Street, London, EC2R 7AR",51.5157141,-0.0886215,pub,,,,3,21,£,,,1.2,1800,false
6939589391,Pressure Drop,,51.5905271,-0.0580414,pub,,,,,,£,,,1.2,1500,false
6954207936,BrewDog,"London, W5 2TD",51.5134063,-0.3057929,pub,Mo-Sa 06:30-18:30; Su 06:30-18:00,,,,,£,,,1.2,1500,true
6960153522,The Eva Hart,"1128 High Road, Romford, RM6 4AH",51.5704744,0.1300529,pub,,,,,,£,,,1.2,1500,false
7037984244,The Bolthole,"12 Falconwood Parade, DA16 2PL",51.4567531,0.0944014,pub,,,,,,£,,,1.2,1500,false
7039548576,White Swan,"21 Alie Street, London, E1 8DE",51.5136334,-0.0717175,pub,Mo-Fr 11:00-23:00,300,,,,£,,,1.2,1725,true
7039559892,Black Horse,"40 Leman Street, London, E1 8EU",51.5137054,-0.0707311,pub,Mo-Sa 12:00-23:29,,,,,£,,,1.2,1500,true
7056928285,Exale Taproom,"Blackhorse Lane, London, E17 5QJ",51.5932478,-0.0414688,pub,Th 16:00-23:00; Fr 16:00-02:00; Sa 12:00-02:00; Su 12:00-20:00,20619,,,,£,,,1.2,16964,false
7061825385,The Surprise,"16 Southville, London, SW8 2PP",51.47448,-0.1313166,pub,,,,3.45,32,£,,,1.2,2070,false
7089487689,,,51.4708086,-0.4814933,pub,,,,,,£,,,1.2,1500,false
7099537759,The Hayden,,51.5153695,-0.1913501,pub,Mo-Sa 10:00-23:00; Su 10:00-22:30,,,,,£,,,1.2,1500,true
7179078030,The Leather Saddle,"138 Broadway, London, W13 0TL",51.5097694,-0.3272,pub,,,,,,£,,,1.2,1500,false
7179078032,The Old Hat,"128 Broadway, London, W13 0SY",51.509947,-0.3265639,pub,,97,,3.4,19,£,,,1.2,2139,false
7250542203,The Tommy Flowers,"50 Aberfeldy Street, London, E14 0NU",51.513588,-0.0053807,pub,Th-Sa 11:00-16:00,,,,,£,,,1.2,1500,true
7398105829,The Barrel Project,"80 Druid Street, London, SE1 2HQ",51.4994717,-0.0748793,pub,We-Fr 16:00-23:00; Sa 11:00-23:00; Su 12:00-19:00,,,,,£,,,1.2,1500,true
7398105830,Moor Beer Co,"71 Enid Street, London, SE16 3RA",51.4978208,-0.0727331,pub,Th 16:00-22:30; Fr 14:00-22:30; Sa 12:00-23:30; Su 13:00-19:00+,10892,,,,£,,,1.2,9669,false
